ExcavatorID,Date,Notes,Project,GridNumber,PitNumb,GridCoord,Point1,Point2,Point3,BD1Ft,BD1In,BD2Ft,BD2In,BD3Ft,BD3In,BDOrient,N1,N2,N3,Norient,W1,W2,W3,Worient,FieldID
SVG,09/03/2004,,RLP,1948A,91,I-8,,,,14,,,,,,,29,30,,,28,28.25,,,Bone Fragment
SVG,09/03/2004,,RLP,1948A,91,I-8,,,,14,,14,.75,,,,1.5,2.5,,,25.5,26.25,,,broken ill preserved mesosternal elem?
SVG,09/03/2004,,RLP,1948A,91,I-8,,,,14,.5,14,2,,,,33.25,34.5,,,27.25,,,,Plant.
SVG,09/03/2004,,RLP,1948A,91,I-8,,,,14,,,,,,,32.5,34,,,29.25,32,,,Plant
SVG,09/03/2004,,RLP,1848A,91,I-8,,,,13,9.25,13,9.75,,,,30.25,33.75,,,14.5,17,,,C. dirus rib frag
KEV,09/03/2004,"Here @ 9am.  SG was here @ 8am.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/03/2004,"Nora Bloch here @ 10:00am.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/03/2004,"Tara Thara here @ 12:00pm.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/03/2004,"SG will close things up.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/03/2004,,RLP,2030A,91,H-10,,,,14,10,14,10.25,,,,32,32.5,,,13.5,13.75,,,Bone frag
KEV,09/03/2004,,RLP,2030A,91,H-10,,,,14,7.25,14,8,,,,32.75,33.75,,,4.75,5.5,,,Rock
KEV,09/03/2004,,RLP,2030A,91,H-10,,,,14,8,14,9,,,,33.25,35.25,,,3.5,4.5,,,Bone frag
KEV,09/03/2004,,RLP,2030A,91,H-10,,,,14,7.75,14,9,,,,33,34,,,5.5,7,,,Rock
KEV,09/03/2004,,RLP,2030A,91,H-10,,,,14,8.75,14,9.5,,,,32,32.5,,,3.25,4,,,Bone frag
KEV,09/03/2004,,RLP,2030A,91,H-10,,,,14,7,14,7.5,,,,33,33.5,,,0,1,,,Rock
KEV,09/03/2004,,RLP,2030A,91,H-10,,,,14,9,14,10.5,,,,29,30,,,.5,1,,,Rib frag
KEV,09/03/2004,,RLP,2030A,91,H-10,,,,14,10.5,14,11,,,,33.5,34,,,0,1,,,C. dirus? tooth
KEV,09/03/2004,,RLP,2030A,91,H-10,,,,14,9.5,14,11,,,,32,34,,,1,3,,,Rock
KEV,09/03/2004,"Finished H-10 2030 drew pictures (walls and floor)",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/03/2004,"Now for pictures",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/03/2004,"4006",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/03/2004,"Opening H-11 1931.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/03/2004,"I have been informed by Shelley Cox that previously it has been a sterile grid.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/03/2004,"With a week and ½ left of the Pit we should finish this grid.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/03/2004,"It will improve drainage immensely.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/03/2004,"Buckets are labeled as such:",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/03/2004,"RLP 1931A – Asphaltic sand",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/03/2004,"RLP 1931B – clay",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/03/2004,"Asphaltic sand is coarse-grained in the Southern ½ and finer and clayey in the northern ½.",,,,,,,,,,,,,,,,,,,,,,,
SVG,09/04/2004,"Kristen V. and I were ambitious gloppers making up for yesterday’s poor job.  Rob had his first day in the pit starting at 9:00.  Anna came at 10:00.  People like to show up in time for break.  Kristen is in H-11 and I am in I-8, J-8, I-7 and J-7.",,,,,,,,,,,,,,,,,,,,,,,
SVG,09/04/2004,,RLP,2048A,91,I-8,,,,14,7.75,14,10.25,,,,27,31,,,3,7.25,,,Smilodon rib frag
SVG,09/04/2004,,RLP,2048A,91,I-8,Px,Dt,Tub,15,,15,,14,11.75,,34,,33,,0.25,3,34.75,,C. dirus rib
SVG,09/04/2004,,RLP,2048A,91,I-8,MC,Px,LC,14,,,.5,15,.5,,,.25,27,,,.25,2,,Smilodon humerus broken distal end
SVG,09/04/2004,,RLP,2048A,91,I-8,,,,14,8.75,14,9.5,,,,28.5,30,,,5,6.5,,,C. dirus rib frag
SVG,09/04/2004,,RLP,2048A,91,I-8,,,,14,9.5,14,9.75,,,,29.25,30,,,5,5.75,,,Bone Frags
SVG,09/04/2004,,RLP,2048A,91,I-8,,,,14,10,14,10.5,,,,28,29.25,,,4.5,4.75,,,Smilodon juvenile incisor
SVG,09/04/2004,,RLP,2048A,91,I-8,,,,14,11,14,11.5,,,,27.25,27.75,,,4,4.75,,,Bone Frag
SVG,09/04/2004,,RLP,2048A,91,I-8,,,,14,10.25,14,4.25,,,,29.25,34.25,,,11.25,12.75,,,Smilodon rib frag
SVG,09/04/2004,,RLP,2048A,91,I-8,,,,14,8.25,,,,,,30.5,32.25,,,9.5,11,,,herbivore jaw frag
SVG,09/04/2004,,RLP,2048A,91,I-8,,,,14,6,15,,,,,24,30,,,6,12,,,dermal ossicles
SVG,09/04/2004,,RLP,2048A,91,I-8,,,,14,10,,,,,,27.5,28,,,9.25,10.25,,,Small mammal calcaneum
SVG,09/04/2004,,RLP,2048A,91,I-8,,,,14,8.75,14,10.25,,,,29.5,30.5,,,10,10.25,,,ID Bone Frag
SVG,09/04/2004,,RLP,1848A,91,I-8,,,,13,11.25,14,,,,,32.75,33.5,,,27.75,28.5,,,Bone Fragment
SVG,09/04/2004,,RLP,2058A,91,J-8,,,,14,10,14,10.5,,,,5.5,6.25,,,30.25,31,,,Bone Frag
SVG,09/04/2004,,RLP,2058A,91,J-8,,,,14,10.25,,,,,,3.25,4,,,33.25,33.5,,,Bone Fragment
SVG,09/04/2004,,RLP,2048A,91,I-8,,,,14,6.25,14,7.5,,,,25.25,27,,,4.25,5.5,,,Aves ulna distal end
SVG,09/04/2004,,RLP,2048A,91,I-8,Px,Dt,RT,14,,,.5,14,8,,,.25,26.75,,,.75,6.25,,Smilodon radius
SVG,09/04/2004,,RLP,2048A,91,I-8,Px,Dt,CP,14,,,.5,14,6.75,,25,,27,,,.75,5,,Smilodon ulna
SVG,09/04/2004,,RLP,2048A,91,I-8,,,,14,10.25,14,11,,,,26.75,,,,3.75,5.25,,,Bone Fragment
SVG,09/04/2004,,RLP,2048A,91,I-8,,,,14,10,,,,,,27.5,,,,10,,,,Insect prethorac
SVG,09/04/2004,,RLP,2048A,91,I-8,,,,14,8.75,14,10,,,,26.75,27.25,,,6,7.5,,,Smilodon magnum
SVG,09/04/2004,,RLP,2048A,91,I-8,A,P,CP,14,7,14,,14,7.25,,,.25,20.25,,34.75,,1,,Smilodon jaw posterior end
SVG,09/04/2004,,RLP,2048A,91,I-8,Px,PC,SP,14,,,.5,14,9.25,,,.5,27,,,.25,4.25,,Large Aves coracoid
KEV,09/04/2004,"Rob Bowen here @ 9am.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/04/2004,"Anna Lopez here @ 10am.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/04/2004,"SG and myself here @ 8/",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/04/2004,"AL w/me in H-11.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/04/2004,"RB w/SG in I-8/J-8",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,2.25,14,2.75,,,,8,9,,,3.5,4,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,1,14,1.5,,,,16,17,,,6,7,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,,14,1.5,,,,18.25,19.25,,,14.25,15.5,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,2.25,14,2.75,,,,10,10.75,,,2.5,3.5,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,,14,3,,,,21,24,,,0,3,,,3” Cube Petro Sample
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,,14,1.5,,,,29,30,,,9,10.25,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,.25,14,1,,,,27.75,28.75,,,9.5,10.5,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,.75,14,1.25,,,,25.75,27,,,7.5,8.5,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,1,14,1.5,,,,26,26.75,,,18.5,19.25,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,1.5,14,3,,,,22.25,25.5,,,35.25,1,,,Big Rock!
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,1,14,1.5,,,,27,28.25,,,11.25,12,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,1,14,2,,,,23.5,25,,,12.25,13.25,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,1,14,1.5,,,,15.5,16.5,,,14.75,15.25,,,Rock
KEV,09/04/2004,"Middle of H-11 1931 is coarse-grained Asphaltic sand.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/04/2004,"Grains appear to be angular w/rocks measuring up to 1” in diameter, w/poor sorting.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/04/2004,"In the southern part, more medium-grained and better sorting w/o rocks.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/04/2004,"In the northern part very fine Asphaltic sand mixed w/ minor amounts of brown clay making the sand very cohesive.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/04/2004,"There are a few rocks (~ ½” to 1” in diameter)",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/04/2004,"Rocks found range from well-rounded to subangular.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,1,14,1.5,,,,27.25,28.5,,,14.5,15,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,,14,6,,,,24,30,,,24,30,,,dermal ossicles
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,2,,,,,,20,20.25,,,29,,,,weathered bone frag
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,1.5,14,2,,,,29.5,30.25,,,13,14,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,1,14,1.5,,,,27,29,,,21.5,23,,,Rock Group
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,2,14,2.5,,,,24.75,25.5,,,.25,1.25,,,Rock
KEV,09/04/2004,,RLP,1930A,91,H-10,,,,14,3.5,14,5.5,,,,12.5,14.5,,,35,36,,,group of rocks
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,3,14,4,,,,.5,2,,,15,18,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,2.5,14,3.5,,,,3.5,4.75,,,24,26.5,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,2.5,14,3.5,,,,24,25,,,20,22,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,2.5,14,3.5,,,,29,30,,,14,15,,,Rock
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,4,14,4.5,,,,17,18,,,19,20,,,Rocks
KEV,09/04/2004,,RLP,1931A,91,H-11,,,,14,1.5,14,2.5,,,,31.5,34,,,16.25,19.5,,,Rock
KEV,09/04/2004,,RLP,1848A,91,I-8,Px,Dt,FC,13,6,14,,13,7,,25,,24,,,.5,15.5,,Smilodon femur
SVG,09/05/2004,"Kristen V, Shelley Cox and I investigated what the large coracoid I found yesterday was from this morning so we are down a little later than usual.",,,,,,,,,,,,,,,,,,,,,,,
SVG,09/05/2004,,RLP,2058A,91,J-8,Px,Dt,LC		FC,15,2,14,1,15,3,,,.5,31.5,,,.5,35.5,,Glossotherium femur
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,.5,14,2,,,,30.5,31.5,,,30.5,32.25,,,Smilodon phalanx
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,2.25,14,2.75,,,,35.25,.5,,,32.75,34,,,C. dirus radius epiph dist
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,,14,1.75,,,,32.5,34.5,,,31.5,33.25,,,Gloso picyphorm
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,.5,14,1.25,,,,21.5,,,,29.5,30.25,,,Glosso Lone Frag well worn
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,4,,,,,,32.75,33.5,,,28.5,29.25,,,Plant
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,1,14,1.75,,,,30.5,31.5,,,28.25,28.75,,,Plant
SVG,09/05/2004,,RLP,2058A,91,J-8,,,,14,11,,,,,,14.5,15.5,,,27,27.25,,,Bone Frag
SVG,09/05/2004,,RLP,1931A,91,H-11,,,,14,3.25,14,4,,,,14,15.75,,,1.75,3,,,Rock.
SVG,09/05/2004,,RLP,1931A,91,H-11,,,,14,2,14,3,,,,20.25,20.75,,,4.75,6,,,Rock
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,1.25,14,2.5,,,,34,35.5,,,31,32.5,,,Smilodon pisiform
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,1,14,1.5,,,,31.5,32,,,31,32.25,,,Bone Frags
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,13,11,14,2.5,,,,35.5,36,,,31.75,32.5,,,C. dirus rib frag
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,,14,6,,,,30,36,,,30,36,,,dermal ossicles
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,2.25,14,3,,,,,35.5,,,30.5,31.75,,,C. dirus premax frag
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,2.5,14,3.25,,,,33.5,35.5,,,31,32,,,Bone Frag
SVG,09/05/2004,,RLP,1948A,91,I-8,Px,Dt,PT,14,,,.75,14,4.5,,,.5,8.75,,,.75,31,,Smilodon metapodial
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,.75,14,1.75,,,,31.75,32.5,,,32.5,33,,,C. dirus tooth
SVG,09/05/2004,,RLP,1931A,91,H-11,,,,14,2,14,2.5,,,,14.5,16,,,27.75,28.75,,,Rock
SVG,09/05/2004,,RLP,1931A,91,H-11,,,,14,1,14,1.75,,,,10.75,11.5,,,29.5,30.5,,,Rock
SVG,09/05/2004,,RLP,1931A,91,H-11,,,,14,1,14,1.5,,,,11.75,13.25,,,,32,,,Rock
SVG,09/05/2004,,RLP,1931A,91,H-11,,,,14,.75,14,1.75,,,,13.75,14.75,,,31.75,,,,Rock
SVG,09/05/2004,,RLP,1931A,91,H-11,,,,14,3.5,14,3.75,,,,18,19.5,,,9.5,10.5,,,Rock
SVG,09/05/2004,,RLP,1931A,91,H-11,,,,14,2,14,3,,,,26.25,27.25,,,10.5,11.75,,,Rock
SVG,09/05/2004,,RLP,1931A,91,H-11,,,,14,3,14,4,,,,25,26.5,,,7.75,9.75,,,Rock
SVG,09/05/2004,,RLP,1931A,91,H-11,,,,14,3,14,3.75,,,,27.75,29.5,,,7,8,,,Rock
SVG,09/05/2004,,RLP,1931A,91,H-11,,,,14,2.5,14,3.25,,,,29.5,30.25,,,7.5,8,,,Rock
SVG,09/05/2004,,RLP,1931A,91,H-11,,,,14,3.25,14,3.75,,,,17.5,20,,,4.25,4.75,,,Rock
SVG,09/05/2004,,RLP,1948A,91,I-8,Px,Dt,Tub,14,,,.25,14,.25,,,.25,29.75,,,.25,25.75,,Smilo rib
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,.5,14,1,,,,29.75,30.5,,,31.25,31.75,,,C. dirus unciform
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,4,14,4.5,,,,35.5,36,,,30.5,,,,Bone Frag
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,2.25,14,4.75,,,,34.25,35.75,,,29.75,31.25,,,Smilo scapholunar
SVG,09/05/2004,,RLP,1948A,91,I-8,Px,MC,LC,13,,,.75,14,2.75,,.75,,32.25,,,.25,32.75,,Smilodon femur distal end
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,3,14,3.5,,,,35.75,,,,32.5,33,,,C. dirus unciform
SVG,09/05/2004,,RLP,1948A,91,I-8,IT,IC,RFT,14,,14,,14,2.75,,,.75,835,,,.5,30.5,,C. dirus pelvis
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,2,14,3.25,,,,22.75,31.25,,,28.25,30,,,Smilodon FC epiph
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,2,14,2.5,,,,31.5,32,,,32.25,32.75,,,Sesamoid
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,2.75,14,5.5,,,,32,34.25,,,29.5,30.25,,,Bone Fragment
SVG,09/05/2004,,RLP,1948A,91,I-8,,,,14,2.5,14,3.25,,,,31.5,33,,,29.25,,,,Bone Frag
KEV,09/05/2004,"Here @ 8am w/SG as usual.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/05/2004,"Susan Streaser here @ 9:15am.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/05/2004,"Erik Russell here @ 9:15am also.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/05/2004,"We are all in the J-8/I-8 group of bones measuring away.",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/05/2004,,RLP,1948A,91,I-8,,,,14,1.5,14,2,,,,31.25,31.5,,,12,12.5,,,Bone frag
KEV,09/05/2004,,RLP,2058A,91,J-8,,,,14,6.5,14,6.75,,,,2,2.75,,,12.5,13,,,C. dirus tooth
KEV,09/05/2004,,RLP,2058A,91,J-8,,,,14,10,14,11.25,,,,3.5,6.75,,,6.75,10,,,twisty twig
KEV,09/05/2004,,RLP,2058A,91,J-8,,,,14,11,14,11.25,,,,5.75,6.25,,,12,12.25,,,Ident Bone frag
KEV,09/05/2004,,RLP,2058A,91,J-8,,,,14,10,10.5,,,,,5,5.75,,,12.5,13.75,,,Bone frag
KEV,09/05/2004,,RLP,2058A,91,J-8,,,,14,10.25,14,11,,,,4.5,5.5,,,9.75,10.5,,,C. dirus caudal vert
KEV,09/05/2004,,RLP,2158A,91,J-8,,,,15,.5,15,.75,,,,3.75,4.75,,,.5,2,,,C. dirus (Juvenile) metapodial
KEV,09/05/2004,,RLP,1958A,91,J-8,,,,14,4.5,14,4.75,,,,2.25,2.5,,,16.5,17,,,Sesamoid
KEV,09/05/2004,,RLP,2057A,91,J-7,,,,14,11.75,15,.75,,,,5.5,6.75,,,34,1.5,,,C. latrans? rib
KEV,09/05/2004,,RLP,2058A,91,J-8,NS,RtTP,LtTP,14,,,.5,14,5,,4,,8.75,,12,,9.5,,C. dirus thoracic
KEV,09/05/2004,,RLP,1848A,91,I-8,Px,Dt,Tub,13,8,13,9,13,8.25,,,.25,25.75,,,.25,16,,C. dirus (prox end) rib
KEV,09/05/2004,"c/b SMC 01/10/2007",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/05/2004,,RLP,1848A,91,I-8,Px,Dt,FC,13,10,13,8,13,10,,,.5,25.75,,,.75,15.5,,(Px end) small femur
KEV,09/05/2004,,RLP,1848A,91,I-8,,,,13,7.5,13,10,,,,25,27.5,,,14,17,,,Surface Bone Mass
KEV,09/05/2004,,RLP,1848A,91,I-8,,,,13,9,13,10,,,,26.25,27.25,,,11,12,,,Surface Bone Mass
KEV,09/05/2004,,RLP,1948A,91,I-8,,,,14,,14,6,,,,24,30,,,30,36,,,dermal ossicles
KEV,09/05/2004,,RLP,1848A,91,I-8,Px,LC,MC,13,,,.5,13,11.5,,,.5,29.5,,,.75,12,,C. dirus (dist end) femur (Lt)
KEV,09/05/2004,,RLP,1948A,91,I-8,,,,13,8,14,,,,,30.75,1,,,12.5,15.5,,,Surface Bone Mass
KEV,09/05/2004,"c/b SMC 01/10/2007",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/05/2004,,RLP,2058A,91,J-8,Px,Dt,Tub,14,,,.5,14,6.25,,35,,35.75,,,.5,8.75,,Smilodon rib
KEV,09/05/2004,,RLP,2058A,91,J-8,,,,14,8.75,14,9,,,,3.5,4,,,10.25,11,,,Bone frag
KEV,09/05/2004,,RLP,2058A,91,J-8,,,,14,10.5,14,11,,,,8.5,9.75,,,10.25,11.25,,,Bone frag
KEV,09/05/2004,,RLP,2058A,91,J-8,,,,14,10.25,14,10.5,,,P to A,5,6,,,9,9.25,,,Small femur (dist end)
KEV,09/05/2004,,RLP,2058A,91,J-8,,,,14,11,14,11.5,,,,5.25,5.5,,,6,6.75,,,Bone frag
KEV,09/05/2004,,RLP,2058A,91,J-8,,,,14,10.25,14,10.5,,,A to P,6.5,7,,,11.75,12,,,teeny-tiny calcaneum
KEV,09/05/2004,,RLP,2058A,91,J-8,,,,14,9,14,9.5,,,V to D,4.25,5.25,,,14.5,15.5,,,Posterior vert epiphysis
KEV,09/05/2004,,RLP,2058A,91,J-8,,,,14,6,14,6.25,,,,.25,3.25,,,10.25,10.5,,,Bone frag
KEV,09/05/2004,,RLP,1848A,91,I-8,,,,13,11,14,,,,,28,29,,,12,13,,,Bone frag
KEV,09/05/2004,,RLP,1848A,91,I-8,,,,13,11,14,,,,,28,29,,,12,13,,,Bone frag
KEV,09/05/2004,,RLP,1848A,91,I-8,,,,13,7.5,13,8,,,,27.25,28,,,14,15,,,Bone frag
KEV,09/05/2004,,RLP,1848A,91,I-8,,,,13,8.25,13,10,,,,23,25.5,,,16,17,,,Surface Bone Mass
KEV,09/05/2004,,RLP,1848A,91,I-8,,,,13,9.5,13,10,,,,26.5,27,,,12.5,13,,,Bone frag
KEV,09/05/2004,,RLP,1948A,91,I-8,Px,Dt,Tub,13,,,.5,13,11.25,,27,32,27,,,.5,11,,Smilodon rib
KEV,09/05/2004,,RLP,1848A,91,I-8,,,,13,8,13,8.5,,,,,26.5,,,13.75,14.5,,,Bone Surface Mass
KEV,09/05/2004,,RLP,1948A,91,I-8,Px,Dt,Tub,13,6,13,8,13,6.5,,29,29,30,,15,16,14.75,,Smilodon (prox end) rib
KEV,09/05/2004,,RLP,2058A,91,J-8,,,,14,7.5,14,8.5,,,P to A,.75,3.5,,,9,9.75,,,Smilodon phalanx
KEV,09/05/2004,,RLP,2058A,91,J-8,,,,14,6,14,6.5,,,,.5,1,,,12,12.5,,,Aves terminal phalanx
SVG,09/08/2004,"Carol Genovese, Nancy O, Tara Thara and Jeremy Dunlop were here today as volunteers.  Normal routine for Kristen and I.",,,,,,,,,,,,,,,,,,,,,,,
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,3.5,,,,,,31.5,32,,,27,,,,Plant.
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,4,,,,,,32.25,33,,,26.25,27.5,,,Bone Fragment
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,4,,,,,,26.75,27.5,,,32.5,34,,,Bone Fragments
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,3.5,,,,,,32,32.75,,,28,29,,,Plant.
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,4,14,5,,,,32,33.5,,,28.25,29.25,,,Bone Fragments
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,5,14,5.25,,,,34,34.5,,,29.5,31,,,Plant
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,2.75,14,3,,,,31.25,32,,,28.75,30,,,Bone Frag Tooth
SVG,09/08/2004,,RLP,1848A,91,I-8,,,,13,11.5,,,,,,30.5,32.5,,,24,24.5,,,Skull Frag
SVG,09/08/2004,,RLP,2058A,91,J-8,,,,14,3,,,,,,3,3.5,,,26.75,27.5,,,Sesamoid
SVG,09/08/2004,,RLP,2058A,91,J-8,,,,14,9.5,14,10,,,,4,5,,,25.25,26,,,Bone Fragment
SVG,09/08/2004,,RLP,2058A,91,J-8,,,,14,3,14,3.25,,,,6.75,7.25,,,29,29.5,,,Bone Fragment
SVG,09/08/2004,,RLP,2058A,91,J-8,,,,14,9.5,14,10,,,,4.5,5.25,,,25.75,26.25,,,Bone Fragment
SVG,09/08/2004,,RLP,2058A,91,J-8,,,,14,9.25,,,,,,5.25,5.75,,,31.75,32.25,,,Bone Fragment
SVG,09/08/2004,,RLP,2058A,91,J-8,,,,14,8.5,14,9,,,,3.25,3.5,,,20.75,21.25,,,Tooth frag
SVG,09/08/2004,,RLP,2057A,91,J-7,Px,Dt,Tub,14,11,14,,14,11.5,,,.5,1.75,,.75,32,.5,,Glossotherium rib
SVG,09/08/2004,,RLP,2058A,91,J-8,NS,AC,PC,14,,,.75,14,8.5,,,.5,34.25,,,.75,6,,C. dirus lumbar vert
SVG,09/08/2004,,RLP,2058A,91,J-8,AC,PC,NS,14,,,.75,14,8.75,,1,,80,,,.5,4.75,,Smilodon vert
SVG,09/08/2004,"c/b SMC 10/10/2007",,,,,,,,,,,,,,,,,,,,,,,
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,,14,6,,,,18,24,,,0,6,,,dermal ossicles
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,1.75,14,2,,,,22.75,23.75,,,3.25,,,,Aves phalanx
SVG,09/08/2004,,RLP,1848A,91,I-8,,,,13,11,,,,,,21.75,22.75,,,2.75,4,,,C. dirus rib frag
SVG,09/08/2004,,RLP,19848A,91,I-8,,,,13,10.5,14,.5,,,,20.25,21,,,4.75,6.5,,,vert frag
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,.75,14,2,,,,23,23.25,,,2.75,3,,,Bone Fragment
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,1.25,14,1.5,,,,23.75,24,,,3.75,4,,,Sesamoid
SVG,09/08/2004,,RLP,2158A,91,J-8,,,,15,0,14,.75,,,,3.5,4.5,,,33,34.25,,,Smilodon phalanx
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,5.5,14,6,,,,3412,35.5,,,11.25,12,,,Glosso bone frag
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,,14,2,,,,33.5,35,,,15.5,17,,,vert epiph
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,1,14,1.25,,,,33.5,34.25,,,,20.5,,,Bone Frag
SVG,09/08/2004,"RLP 1948A",,,,,,,,,,,,,,,,,,,,,,,
SVG,09/08/2004,"Px		Dt		MM",,,,,,,,14,2,,,,,,34,,,,22,,,,
SVG,09/08/2004,"C. dirus tibia frag",,,,,,,,,,,,,,,,,,,,,,,
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,13,11.5,14,1,,,,31,32.5,,,20.5,22,,,Skull frag
SVG,09/08/2004,,RLP,1948A,91,I-8,Px,Dt,LM,14,,,.75,13,9.5,,23,26,27.5,,4,5,4.5,,Glosso fibula
SVG,09/08/2004,"c/b SMC 04/25/2007",,,,,,,,,,,,,,,,,,,,,,,
SVG,09/08/2004,,RLP,1948A,91,I-8,,,,14,1,14,2.5,,,,24.5,25.25,,,3.75,4.75,,,distal end frag
KEV,09/08/2004,"Carol Genovese here 10:30am – 3:30",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/08/2004,"Nancy Ortiz here 9:30am – 3:00",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/08/2004,"Tara Thara here @ 1:00 – 5:00",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/08/2004,"Jeremy Dunlap here @ 1:30-4:30",,,,,,,,,,,,,,,,,,,,,,,
KEV,09/08/2004,"Today was very hot.  I left @ 1:30.",,,,,,,,,,,,,,,,,,,,,,,
